216326.0,5426.0,57469.0,5394.0,42611257.0,5311.0,387447.0
0.7235,-0.56624997,0.34175003,-0.8154,-1.2101,0.3042,2.4203
0.06485,-0.0715,-0.35925,0.0236,0.2237,-1.0483,0.92525005
-0.8321,0.3875,0.56345,0.0629,1.33445,-1.88985,-3.0272
-0.37484998,0.041500002,-0.54675,0.404,-0.27895004,-0.16035,0.12255001
-1.00155,-0.48050004,-0.1825,0.0286,1.17305,2.32235,-1.0256
-1.52655,0.8375,-0.8861,1.3342,0.0049000084,-1.76525,-0.8077
-1.00175,0.3659,-0.29070002,0.6114,-3.36355,3.5170999,0.17465
0.037600003,0.2654,-0.97985,-0.7368,-1.0751,1.2530501,0.55345
0.31465,0.27535,0.18065,-0.356,0.15150002,0.9594,1.8566501
-0.33605,0.69655,0.56715,1.234,-0.14180002,0.6398,-1.40625
0.40469998,1.2210001,0.45255,-0.6549,-0.93355,1.2196,1.244
-1.7282,0.03395,-0.0020999908,0.5095,0.37985,0.65005004,0.09375
-1.8909,1.0467501,-0.24505001,0.5364,0.17835,0.66625,0.16665
0.6616,0.54885,1.0531,1.1146,0.955,0.22510001,-1.9058001
-0.0581,-0.71870005,-0.2831,-0.8038,0.79475,-0.26975,0.65635
-1.3457999,0.1716,-0.00075000525,0.4515,0.29195,-0.48255,-2.04135
-1.58725,-0.07734999,-0.27420002,-1.4888,-1.7818999,-0.08815,0.12404999
-0.57554996,1.2674,0.4079,0.0567,-0.72470003,1.58565,0.8004
-0.63750005,-0.20684999,-0.46325,0.241,0.10174999,1.6545,1.24955
-0.99385,1.31955,0.32,-0.5152,0.55345,-0.051300004,-1.1242
-0.14855,1.0953,0.33725,1.5161,-0.86615,-0.76234996,-0.6862
-1.34205,0.48715,-0.1025,-0.5522,3.4617,3.4397502,2.23705
-0.1582,0.4215,-0.19444999,-0.5062,-1.88605,-3.18715,0.27425
-0.79535,0.25515,1.0601,0.8803,-0.104100004,0.81944996,-0.35445
-0.93195003,0.1638,-0.25955,-0.4203,-1.7511001,-0.1956,2.0971
-0.4757,0.52285004,0.22639999,-0.1925,-0.9771,0.2986,0.59284997
-0.17395002,0.81340003,0.6023,0.7117,-0.25374997,0.86950004,-1.8666999
0.29659998,0.38285,-0.09499997,1.1746,-1.0956,0.61004996,-1.3294001
0.079649985,-0.39235002,-0.65355,-1.1056,1.84815,-6.40505,1.9630499
0.10655,0.7041,0.45475,0.421,0.4375,-0.37425002,-1.97875
-0.9677,0.4499,-1.1321,0.8543,5.2448,1.99,0.13194999
1.85595,0.4341,0.1439,0.5834,3.7028,1.06445,1.06195
-0.09635,-0.65645003,-0.8339,0.2126,-0.67209995,1.2328501,-1.21685
-0.82145,1.07855,0.764,0.647,0.4245,-1.45785,-1.1822
-0.61544997,0.04425,0.4096,0.8847,-1.9197,-1.3313,0.15365005
0.1792,-0.15955001,0.352,0.3336,1.8469,0.22174999,-2.2166
1.9901,-0.3151,-1.1761,0.4015,-0.12094998,0.87899995,-0.86494994
0.1459,0.46445,0.4513,1.2349,0.6297,-1.20185,-0.62935
-0.012700021,0.32905,-0.6389,-0.4439,1.7499,0.98235,1.8557
-0.74039996,0.07475,-0.25925,0.2937,1.75125,-1.3594,-0.9196
0.2253,0.057550006,-0.1772,-0.9274,-1.3787,-0.47165,0.88995004
-1.37775,-0.29285002,0.23365,0.4216,2.36525,-2.57515,1.0302
0.0787,-0.12020001,-0.35785002,0.6535,-0.94105005,-1.62295,-1.1499999
-1.64535,0.90139997,0.31285,1.1241,-0.48014998,3.53245,-0.177
0.4848,0.743,0.7614,0.2466,-0.40765,-0.69369996,-0.4716
-0.64155,0.33555,0.70780003,0.2362,-0.19510001,0.64005,-1.4275
-0.14525,-0.22735,-1.5672,-0.8543,1.2282,-0.7225,-0.5452
-0.38405,-0.17020002,-1.0332,2.1583,3.95135,-0.53304994,-1.4088
0.28004998,-0.29635,-0.3374,-1.4583,-0.08849999,-0.36465,0.90085
-1.17715,0.18779999,-0.085700005,1.4708,-0.12565,0.11215,0.07615001
-0.29080003,1.12745,-0.26790002,-0.5987,-0.6527,2.9761,-2.3815
-0.71095,0.27809998,0.2795,4.5733,-1.2943499,-0.8512,-0.1352
-0.6605,-0.23865001,-0.53705,1.1803,-0.5511,-0.38735002,1.5333
-0.54975,-0.67184997,-0.85109997,-1.2226,0.028500006,2.4459,3.3790998
1.1472499,0.31045,-0.97115004,-0.3582,0.89455,-0.45725003,0.67505
