11977753.0,5394.0,24856436.0,24964624.0,5311.0,387447.0,11960529.0
-1.1611,-0.41105,1.8044999,-0.2032,1.0558750000000001,-0.35645002,1.0307
-0.3737,-0.6622,0.19354999,0.424,-0.63385,0.2879,0.47805
1.07225,-0.17600001,0.66255,1.4379001,0.346574985,-0.80515003,-0.4287
-0.59120005,-0.547,-2.04125,-0.14109999,-1.1333,0.36155,-2.25415
0.71105003,0.8973,-0.40850002,-0.035399973,2.2029,-0.32935,-0.146
-0.70485,0.29005,0.3245,-0.42380002,-1.4920499999999999,-0.18985,0.2827
0.85595,-0.21625,-0.1359,0.55085003,1.76839995,-1.45825,-0.99574995
-0.344,-0.17945,0.23474999,1.0236,1.90239995,0.75845,0.68275
0.2399,-0.72435004,-0.14625,0.04455,-1.517675,0.072999954,-0.0803
-0.8412,0.28530002,0.04535,-0.5852,-0.22992499000000002,-2.6311,0.57745004
-0.42869997,-0.86825,0.57155,-0.084199995,4.435775,2.2971,1.1623499
0.41214997,-1.5978,0.2006,0.83985,1.471025,0.4665,0.3025
1.3298,0.045100003,-0.6674,-0.84730005,0.5662999975,-0.06365,-0.1556
-0.4623,-0.044799984,-0.4835,0.3743,-1.84474995,-0.99855006,0.67324996
0.34485,0.028899997,-0.86525,-0.306,-0.5155250100000001,1.6646,0.15765
-0.6359,0.46405,0.64745,-1.05575,-0.5797500005,-1.5194,-1.31365
-2.7189,0.76549995,-1.59545,-1.5599,-0.78157495,-0.20975,0.4649
1.7016,0.4353,0.92885,1.31405,0.748850015,-0.53284997,-0.37685
2.73425,-0.23744999,1.028,1.69915,2.8362999,-1.464,-0.79485
0.4702,0.48229998,-0.17430001,0.31980002,1.6147749999999998,-2.32655,-0.39545
0.33725,-0.33725,-0.98759997,-0.1433,-0.9460999999999999,-1.2491,0.33725
0.18560001,-0.69545,3.68215,0.2637,3.8085250999999998,-1.22175,0.33865002
0.095199995,-0.9563,0.50310004,-1.2758,-2.2491248500000003,1.18325,-0.15630001
-2.37095,0.06730001,0.0518,-0.6914,1.7133249,0.26325,0.45825
-0.19325,-0.13215001,0.1722,0.2467,-0.16322496500000006,0.22610001,-0.00059998035
-0.018450007,-0.16694999,-1.50265,-2.00795,0.1517,2.1901999,0.16970001
-0.92420006,0.1873,0.63535,-1.9321,0.813575,0.70575,0.33725
1.0026,0.09625,-0.09675002,0.076900005,-0.7146,-1.3647,-0.34075
0.59775,-0.7895,1.04275,-0.54520005,-3.3256000500000003,2.75755,-0.06375
-0.88965,0.7573,0.041049987,0.54415,-0.24469995,-0.9379,-1.0581499
-0.55939996,0.18225001,0.10699999,-1.0583501,0.10410000000000003,-1.3683,-0.0405
-1.58945,0.56605,1.22415,-0.59870005,-0.314275,-1.1305,-0.78964996
0.04365,-1.0883,2.2117,3.98735,-1.4109000000000003,-0.61645,0.39795
-0.2577,0.48104998,1.2214999,-0.58385,-1.61035,-2.9905,0.90094995
0.19929999,-1.17485,-0.23880002,-0.15789999,0.1716500015,1.4685,0.8788
-0.24125,0.29655,-0.46829998,1.4438,0.07015001600000001,-2.0739,-0.72165
0.5552,0.4821,0.67475,-1.18085,1.07567503,-2.61085,0.5559
0.45779997,1.3086,1.8008,-0.17495,-1.905125,-2.82825,0.27015
-0.41995,-0.7197,-0.7326,-1.051,0.1993,1.9667499,-0.6727
0.7532,-0.1741,-0.5337,-0.75515,0.667849995,-0.61340004,-0.28485
0.14194998,-1.4937501,0.0731,1.7584,-2.102225,0.71805,0.0636
-1.6722999,0.010799998,-1.0464499,0.3256,-2.9879751,1.26435,-1.569
-0.59825,-0.16695,0.2343,0.41895002,-2.44707495,2.35345,0.4474
-0.40475,0.61795,0.69170004,-0.62555003,1.2765000000000002,-0.5015,-0.4481
0.07084999,-0.09385002,-0.0747,-0.8243,1.03242505,0.045849994,0.33935
-1.15385,0.08135,0.83804995,-0.5904,1.3676,0.008000016,-0.17545
0.41775,0.1008,-0.8348,-0.28430003,-1.76235,-2.06835,-0.015500009
0.1375,-1.30285,-0.29325,-0.3352,0.728225,-0.9117,0.06665
0.66695,-1.35595,-0.5389,0.41295,-0.3845,0.87595,-0.26834998
0.55289996,0.7392,-0.65285,-0.0317,-1.6102500499999999,-1.43255,0.45264998
-0.1478,-0.30185,0.94955003,-2.1503,4.85905,-2.2399,0.55335
-0.36609998,-1.29115,-0.08155,0.15725,1.5374499999999998,-0.6218,0.43275
0.74195004,0.056449994,2.25915,1.4021499,2.3683,0.2035,-0.025399998
0.53155,-1.0454,0.0307,0.68195,-0.360550005,1.4700501,0.03825
-1.7549,0.3612,-0.13735,-0.332,1.9135499499999997,-1.0441,-0.71145
0.6388,0.495,3.4394999,-0.3098,0.18077499999999996,-0.9202,-0.89365
0.4832,0.30935,1.4221499,-1.1731501,0.35607500000000003,0.10429999,-0.96525
0.7251,-0.056349996,-0.04005,-1.14535,-0.181875015,-0.33095,-0.23000002
0.08099999,0.0010499954,0.4258,-1.03615,0.11760000999999998,0.07495001,-1.1772
-0.26704997,1.0084,-1.05065,-1.2167001,1.813175,-6.27265,0.46345
1.471,0.24695,0.074750006,0.2674,-3.9789000000000003,-1.5885,-0.00020000152
-0.1895,-1.4541999,-0.02080001,-1.8932999,0.187375,-2.3403502,0.30285
-0.2044,0.7678,0.26215,-2.93075,0.6398999999999999,-0.21095,-0.33385
0.7041,-0.80219996,0.025999999,-0.6398,2.07212495,-0.4635,0.43684998
0.5288,-0.67,1.2767,0.06349999,-0.0025250050000000038,1.5634999,-0.90335
0.22980002,-1.01635,-0.5769,-0.96165,0.773675025,1.82985,-0.93505
-0.102100015,-1.62755,-0.7607,0.2772,0.488450002,-0.38770002,-0.039199978
-0.64955,-0.6033,-0.38555,-0.57575,-0.30385,-0.43725002,0.7701
-1.11235,0.9866,-0.66359997,-1.3161,-0.298324995,0.78585005,-0.2315
0.10655001,-0.77320004,0.91295,-1.921,-6.3591999999999995,-1.4897,-0.5812
1.8664,-1.0479,0.0045000017,-1.42575,1.7039,0.06645,-1.0094
0.97435,0.89199996,0.392,-0.18575001,0.773474985,-1.45935,-0.2491
-0.81974995,1.31515,-0.027050002,-1.2397001,-0.787875,-0.64965,0.4639
-0.9475,0.45865,-1.59215,-0.79435,1.860625,-0.9872,-0.32665
0.1399,0.0073499978,-0.5294,0.17315002,0.748899975,0.113450006,0.59505
-0.4907,0.54315,-0.22145003,-1.7118001,1.89452494,-1.8106,0.8711
-0.29625,0.80910003,-0.712,-1.4593999,0.10569999500000002,-3.28775,-0.055300005
-0.50715,-1.1715,1.22545,0.10849999,0.400225,0.2471,0.4523
0.39065,-0.4819,-0.75960004,0.026800007,-0.21282499500000002,1.33515,0.18975002
0.50005,-0.41985,1.0396,0.31475002,-3.0159749999999996,-0.34455,0.4537
2.13215,-0.231,-0.22075,-0.5669,-0.20657497000000002,-0.4268,0.85730004
-0.86625004,0.52279997,1.23455,-1.4669499,-0.13179999999999992,-1.7221,-0.2653
1.13205,1.102,-0.95685,0.25325,-2.909375,-2.83325,-0.4924
-0.41095,-1.3162,-0.4255,-0.66139996,1.76135,1.2922,0.48430002
0.013799995,1.1431,0.6532,-0.5955,-0.645224985,-1.3018,-0.2121
0.053850003,0.2212,-0.27865,-0.5463,2.92982505,2.7146,-0.2107
-1.1593,-0.84275,-0.8835499,0.72425,-0.30119997,0.56264997,0.33775002
-0.42865,0.5798,0.66220003,-0.57785,-0.068675015,0.67574996,0.27109998
1.51655,0.28155,1.2096,0.8873,3.5645251,-0.7887,-0.35694999
-0.32205,-0.22025,-0.23210001,0.62665,-0.962000065,1.3684,0.81585
-0.63905,-1.4454,1.20785,-0.4102,2.0776,-0.32645,-0.35559997
-0.5365,-1.0083499,-0.98425007,0.6802,0.490574985,0.13184994,-1.04925
-0.5481,0.71344995,0.42275,-1.3059001,2.0642750000000003,-2.5107,0.05535
1.44805,-0.65465,-0.5357,0.96175,2.4917999,-0.0931,1.96595
0.61109996,0.63995,1.5624,-0.59415,-3.72345,-2.60445,0.3567
0.5,0.93695,0.10079998,-1.7123501,-0.40344998499999996,-1.71025,0.18895
3.4538002,-0.04645,1.2506,1.32055,1.7437750500000002,-2.8128,-0.53475
0.24055,0.20574999,0.77405,0.1378,0.978075,0.25175,0.16370001
2.22545,-0.6832,-0.82465005,0.43795,-0.034050004999999994,0.10565001,-0.51905
0.14845002,0.96870005,0.29465002,-0.39175,0.9314999500000001,-0.6565,-0.19585
-0.18605,-0.7556,-0.53405,0.78145,-1.4766,0.3833,0.88654995
0.51935,1.92415,-0.74115,0.08595,-1.6233499999999998,-2.11335,-0.17815
3.70035,-0.57809997,0.9302,0.98245,6.703375250000001,-1.4059,-0.6078
1.5251501,0.31485,-0.110599995,-0.5022,-1.170425,1.8708,0.36995
-0.0295,-0.44024998,0.81275,-0.00095000863,-0.972899985,0.7484,0.08229999
0.6921,0.2464,1.28465,-1.77185,-3.0119750000000005,-3.7783499,-0.009900004
-1.10085,0.58210003,-1.21,-1.73395,0.9616000499999999,-0.088100016,-0.68070006
-0.62425,0.24595,-0.9009,-0.9695,-2.2145499,0.773,-0.42589998
-0.78365004,0.25335,-0.68095,-2.6704001,2.9608999999999996,-1.58855,0.08885
1.9461501,-0.39,1.5699,1.47065,2.738625,-1.2946501,0.32185
-0.30175,0.27635,0.42355,-2.2509,0.6038749999999999,-1.93485,-0.59505
0.6375,0.29839998,0.2709,-2.8212001,-0.968275,0.98685,-0.24215001
0.0767,-0.63115,-0.41965002,-0.07329999,1.066199975,-1.2688501,-0.5731
-0.27605,0.4411,-0.12945,-0.6617,-0.806325,0.65980005,-0.82140005
-0.1775,-0.51105,-0.47890002,0.23125002,-0.4113,0.4762,0.27324998
-0.27779996,0.16135,-0.509,-1.12965,1.0161250025,-1.0340999,-0.2897
0.6472,-0.2296,-0.3456,-0.7657,-1.23765,-1.4694,-0.78725004
0.5997,-0.48885,0.84075,-1.04445,2.00589995,2.13575,-0.027350001
-0.04185,-0.63615,-0.1712,-0.2315,-1.11167493,1.3359499,0.086449996
-0.58165,0.8358,0.03629999,-0.38395,-2.6771249999999998,-0.66955006,0.19855
0.3643,-0.6464,-0.29159996,-0.86625,-0.775,-0.74880004,0.4788
-1.3664,0.87495,-0.09354999,-1.24605,-1.275425,-1.70515,0.46005
2.47785,0.16135,-0.49385,4.31455,0.8936,-2.2368,-2.1916
-1.5813501,-0.6858,-0.21315,3.72225,1.944975,0.7319,0.23969999
0.2643,-0.54625,-0.46509996,-0.18309999,-0.204074995,1.20935,0.6695
-1.01185,0.54775,0.1502,0.23785,-0.7569250000000001,-2.1708,0.16980001
