216326.0,4211.0,3690.0,5426.0,2662.0,71384.0,5453.0,9703.0,11683.0,208908.0,2478.0,3385.0,57469.0,2708.0,6450551.0,5394.0,3062316.0,2187.0,25126798.0,60699.0,42611257.0,4114.0,123631.0,2123.0,176871.0,444795.0,2141.0,11525740.0,11626560.0,5311.0,644241.0,2094.0,387447.0,3902.0,3363.0,354624.0,60198.0,457193.0
-0.20204534,-0.01793076499999996,1.0315771,-0.05153082933333334,-0.4762343333333333,0.44831687,0.9133568,-0.28012258,-0.15770780999999998,-0.20677498,1.2347516,0.1686750012499999,0.727918,0.8850184566666666,0.6830221,-0.2406125049999999,-0.1594523,-0.79723162,-0.2307328,-0.12228170000000001,-0.545585285,-0.352001042,-0.2768500112499999,-0.9996200099999998,0.2502459,0.21197244375,-0.426899975,-0.0961435,0.2620812,-0.3194791939999999,0.17858346,-0.20886837,0.09993269,0.5819555499999999,1.4349697,-0.15429349,0.10215095,-0.19835418
0.45493552,-0.228317783,-0.13431703,-0.31198888999999996,-1.1916858466666667,0.30723667,0.93444574,-0.9316685000000001,-0.07303039000000003,0.76549995,0.407099,0.1483000049999999,0.2003805,-0.29906549,-0.62925774,-0.6296999974999999,1.0307716,-0.567035355,0.27452683,-0.38800016,-0.324982835,0.0267117095,0.4017625025,-0.03471121533333332,-0.466317785,-0.2409438875,0.2658250215,-0.2913798,1.5904247,-0.8059061000000001,0.16107088,0.22269988,-1.6258676,0.15243123000000003,0.11871126,0.7833259,-0.27118856,0.2764151
1.536722,-0.07352103500000001,3.2091796,0.5636193966666666,-0.24390313000000002,0.050388075,1.8278522,-0.5236913766666667,1.55930155,0.7020999,-0.7455855,0.21587501,0.36662287,0.10447761333333329,-0.093021795,1.60975,-0.7404492,-0.716614685,0.326003275,0.29850598,1.027784575,-0.382936022,0.0221874999999999,2.6457163133333332,0.177020135,-0.43596190575,-0.5235875,0.40362346,0.18508828,0.0375816374999999,2.0120025,0.11992255,-0.64648235,1.0242942533333332,-1.2298017,3.5984828,-0.9934767,0.043468475
-1.2493463,-0.23849821,-0.09358507,-0.18024132166666665,0.23709459533333327,-0.43169627,-2.2757554,0.16671110800000002,0.22119903500000004,1.28765,-0.024134308,-0.750675,-1.3588719,0.5477820426666667,-0.5441638,-0.3512749825,-0.24376203,0.573968822,-0.1928579585,2.4520233,-0.022294429999999976,0.257040395,-0.2577124775,-0.39504166266666674,-0.08430765500000001,0.0343524132499999,-0.3431999999999999,-0.5509598,0.112894714,-0.09233272,0.09645103,0.26608884,-0.18640436,-0.929360202,-0.33298397,-0.8243258,0.8379409,0.8955637
-0.6983338,0.024781809999999987,-0.11656887,-0.12643019333333336,0.6258133766666665,-0.101019174,4.106704,-0.6370959666666667,0.55875972,1.832675,-0.50617063,0.5425125,-1.3979905,-0.16146704333333325,-0.20294799,-0.00891249,0.7952423,-1.131060135,-0.9029335199999999,-3.6317226500000004,0.367604075,0.07507314000000001,-0.6176499995,0.17611092733333333,-0.67101312,0.124422205,-0.2994500075,-0.8904809,-0.23957267,0.8291698525,0.7039015,0.09812407,-0.48977256,0.011531930000000008,0.5103097,-0.9834969,-1.3808029,-2.7976851
0.02709622,0.00856071,0.47833484,-0.15354641000000002,-0.39557314,0.105981946,2.1609945,-0.61169247,0.28228485000000003,1.6252,-0.82903826,0.2903749999999999,-0.14652956,0.4101230466666667,-0.56004965,-0.0651374924999999,3.049306,-0.20425393000000003,0.7162259100000001,-2.8929445,-0.027406755000000005,-0.443743895,0.1097375,0.17213196666666664,-0.770948765,0.7101814974999999,0.07446249675,-0.4143278,0.66225755,-0.1846385375,-0.36073163,2.338139,0.17639336,0.05487945666666666,0.41568375,2.2254968,-0.33291894,-2.6269836
0.5220175,0.0936423295,0.4143142,0.11939865000000001,-0.44469610000000004,-0.099148735,2.5715988,0.31262666,0.09495526999999998,0.90497506,-0.28742695,-0.06065,1.9130964,0.45513566599999994,-0.68742454,0.269562483,-3.680887,1.6966816150000001,-0.6281669449999999,-1.372887888,-0.2489510125,0.17217605,0.2808749835,1.4786701680000003,0.169365065,0.116523646,0.333312504,-1.3729556,-1.9943728,1.17322755375,0.8421259,-0.3924452,1.7404726,0.6388768733333333,-0.07994355,0.5486949,-0.29714325,-1.8034863
-0.0973299,-0.525333195,0.40559602,0.5421817466666667,-0.70633599,-0.40162078,-1.2954072,0.8610576666666666,-0.45552015,-0.036275,0.18725115,-0.1968125075,-0.885289,0.3548360533333333,0.2561728,-0.3891374999999999,-1.01177,0.532799405,-0.74106827,-0.73296454,-0.2491260425,0.6690038650000001,-0.0454750032499999,-1.0141499200000001,0.08786201500000002,-0.6300038925,-0.444612495,0.4462358,-0.13522735,-0.3172179324999999,3.098501,0.10457751,-3.2013836,-0.68580407,0.06475301,-2.6072257,0.47701722,0.3557307
-0.46930447,0.2736927699999999,-0.095290676,-0.011345523333333309,-0.18019806000000005,-0.50588655,-1.8340446,-1.1612134266666667,-0.267394065,0.19834995,0.30736282,0.7140500015,-0.79121363,-0.4352083199999999,-0.6676979,0.3072749649999999,-0.36348033,-0.57405442,-0.072732235,-3.7851903499999997,0.298294572,-0.23705557,-0.5185750025,-0.9627401046666666,0.17243160000000002,-0.196721605,0.0171625324999999,-0.2511648,-0.0805599,0.414983051,-0.81361365,0.13435894,1.9155632,0.04007458666666668,0.7416423,-1.6079135,-0.34821412,-0.6027149
-0.23476157,-0.210123243,2.236375,-0.06854107333333333,-0.5490051,0.7152646,-2.4663894,0.52126952,0.456148565,1.150025,-0.3749286,0.4808125125,0.1309376,0.5637808233333332,-0.1567427,-0.15643749,-0.03584069,-0.95084608,-0.09798738500000001,1.94606575,0.18560040500000002,-0.225733377,0.486524995,0.23897200000000002,0.34934425,0.4191545175,0.1957249949999999,-0.68117386,0.63726187,0.48592185,-0.19711728,0.9179244,-0.6254039,0.09267299333333333,-0.5262002,1.1284493,0.40843874,-0.84523064
0.011750288,0.13032623999999998,-1.2136621,0.42317122999999995,0.17903258633333335,0.50339335,1.7765509,1.8616125133333332,-0.6584042400000001,0.7889,-0.072133034,-0.580300008,-0.063765295,1.3528923333333336,0.5211169,0.5230125019999999,-0.5268867,0.607631575,-0.798321135,1.5540056150000001,-0.14693689999999998,0.53544594,0.2057125237499999,0.8126371066666667,0.29133407499999997,-0.253503265,0.2945375,0.027919803,-0.7606933,1.5519961225,-0.27032682,-1.3737361,1.1492518,-0.4223831933333333,0.14991005,0.51668066,0.3577241,1.1552662
1.8739384,-0.54263374,-0.5455923,-0.5894618,-0.33177634333333333,-0.14118291,-0.30995902,1.13282244,0.52942966,2.337925,0.35331404,-0.2674000125,0.11019277,0.3623067787666668,0.9899287,0.258987495,1.3462963,-0.013155400000000008,0.6133331049999999,-0.794249675,-0.536579615,-0.69351813,-0.2140375025,-0.5668418433333333,0.32060852500000003,-0.0791618665,0.196225,0.029138818,0.442403,0.4095556124999999,0.024673369,1.0965384,-1.0722337,0.11804212666666664,-0.58645236,-1.9985485,1.1513307,1.1074512
-0.13201287,0.11515467499999998,-0.44634274,0.18192668666666667,-0.3841714633333334,0.091097355,-1.6538627,-0.29139758600000004,-0.33063011999999997,0.66040003,-0.68318033,-0.1904125024999999,-0.81649256,0.1932497392,0.14958479,-0.2306624999999999,0.038307995,-0.7951796200000001,-0.960353785,0.5034617650000001,0.454388605,-0.651335495,-0.07394999375,-0.7912228736666667,-0.5209898,-0.3919745424999999,-0.1938375,-0.6060769,-0.83496064,0.0349628149999999,-0.19913155,0.41468614,0.6826329,-0.04743696666666667,0.6710398,-1.6894011,-0.640872,0.6392114
0.36279047,-1.1977524750000001,-0.9239939,-0.019498539999999998,-0.46623048666666667,0.42543525,-5.2199025,0.4275658333333333,0.22134568368,0.30400002,-0.84054613,-0.4165875,0.29712752,-0.20039830333333328,-0.7667161,-0.1138624875,0.7968693,0.2237145,0.288202925,-0.36992243,0.021720395000000003,0.1113383225,0.147575,-1.7404157600000003,0.067379666,0.4005385999999999,0.231087502,-0.17418894,-0.065663815,-0.94350666,-0.4341866,-0.27316105,-0.21477747,-0.49412129000000005,1.6582472,2.1297104,-0.022125445,-0.88219446
-0.46733755,-0.303964798,-0.65614605,0.041879509999999974,0.3458019699999999,-0.322965,4.1141906,-0.09127691,-0.23708403,0.595325,-0.20943063,-0.963937506325,0.10710202,0.5825494333333334,1.1021898,-0.2223749962499999,0.32859468,1.4264707,0.31008483500000006,0.364035255,0.8721634300000001,1.067954325,-0.4652625285,-0.12422022266666666,0.19928598500000003,0.0060855,-0.1708124975,0.1073907,0.8568281,-0.100951385,0.5994717,0.39555788,1.7210015,-0.35212114766666663,0.45443425,0.050144136,0.51821226,4.524539
1.2104824,-0.8411956119999999,0.010543898,0.21564304499999998,0.23086066333333333,0.47664937,1.2934406,-0.3416137820000001,0.15354438,0.6552,0.104999125,-1.134574975,-0.2709505,-0.35539713000000006,-0.8900974,-0.5927999888125001,0.29163468,-0.9154181385,0.441831835,-3.3555088,-0.060420438,0.6332919400000001,-0.97182496,0.8933003266666668,-0.7126513800000001,0.4687083399999999,-0.2128749759999999,-0.51222783,0.3734587,-0.520041575,-0.3834105,-0.84272903,0.44879305,0.3640641720000001,0.8424372,-0.36434773,-0.9804195,-0.22995815
0.14110953,0.08837773500000001,0.27937227,0.4317851533333334,-0.7228845933333332,0.36859614,-1.2464379,-0.4223682996666667,-0.240906907,0.66335005,-0.1318582,0.5562750125,-0.9493801,0.9967979566666667,0.048158538,0.2425999959999999,-1.6181026,-0.05714151999999998,0.017848415000000006,-1.6595495649999998,0.551568025,0.26679373,0.4274375125,-0.8335124266666667,-0.026746464999999997,0.68155502,0.1899624955,-0.07180206,-0.15090512,-0.2089834725,0.3674957,-0.86298466,-0.6229696,-0.07614163333333328,0.41022962,0.5246938,-0.94301945,-0.3925252
-0.110221,0.24195145850000002,0.62031853,-0.26408294333333326,-0.9085973743333332,0.23314053,-4.9520154,-0.4201944666666667,-0.11909321,1.178725,-0.5827179,0.6527124999999999,0.26598606,0.6547122466666667,-0.21531478,0.0740749925,-0.4628387,-0.3249441999999999,-0.8360787999999999,0.17756012000000002,-0.2524760135,-0.462031485,0.1846125049999999,-2.28280294,-0.46271998000000003,0.244735665,-0.0179375048749999,0.5327404,1.442452,0.2082404957499999,-2.4227736,0.9697337,1.0932338,0.37686571666666663,0.103128195,-0.24439694,0.7946616,-1.1558845
