4014291.0,23725625.0,10127622.0,25262965.0,24978538.0
-0.0043878853,-0.66170955,0.48119175,0.44590384,1.1874257
-0.58796394,0.0463664,0.8984433,1.0601153,0.8020619
-2.6049013,-0.39261103,0.90577,2.5413504,-0.5892471
-0.001368612,-0.32658514,-0.27531302,0.31123757,0.9456495
-0.9741331,-0.9879464,-0.2093256,0.21564244,-0.13353372
0.04005398,1.4036571,-0.61894536,-0.24584855,-0.17687222
-2.170228,0.14295521,1.6191924,0.41678607,-1.406791
-0.38089022,-0.98970073,-0.54843795,1.3469307,-1.2770498
-0.8111609,0.55128884,0.2194419,-0.3775889,0.2315736
1.7045395,0.57316816,-0.5759165,-0.6769326,1.2684314
0.3190545,-0.5660319,-0.7034236,2.1973267,1.3801763
-1.1991239,-0.41258836,0.91759294,1.1561518,0.5892421
0.56073093,0.24403849,1.12863,1.155883,1.1947122
1.1676985,0.7131146,-0.409657,0.2851267,0.5810816
-0.16010138,-0.9580747,0.1934644,1.3219266,0.26036865
-0.5321623,0.21753779,0.32501683,-0.7810217,0.08662087
1.0949256,-0.060383216,-1.6225019,-0.37150508,0.8131169
0.4127392,0.4878164,-0.74783283,0.33122003,0.22387177
-0.15655962,-0.21888822,0.6768732,-0.7241152,-0.5834169
1.7079957,0.576471,0.8914251,0.71085083,-0.799284
1.0250225,0.6901542,0.515177,-2.7104018,-0.36833718
1.3991556,-0.5275581,-0.0387087,-0.1053551,1.6031206
-1.2350776,0.010771848,-0.12534481,0.023127057,-0.6069011
1.0502832,-0.7833099,-0.035145555,1.2482635,0.50237465
0.62907225,-0.05927689,1.0146229,0.119497195,-0.41809958
0.36315024,-0.2898092,-1.0909417,0.24344689,0.25015113
-0.6514084,0.39301512,-0.08394155,0.13946505,0.16616598
0.6759112,0.7406516,-0.21794996,-1.4311814,-0.8453436
-1.8683329,1.2219154,0.008375436,0.46608928,0.5769845
1.0962532,-0.069873296,0.14722033,-0.6723105,-0.53653
-3.6137636,0.881453,0.51610863,-0.9209163,1.0039839
4.2449,-0.21196055,0.2646184,1.3258783,1.0937749
-0.009430718,0.3138797,-0.9861372,-0.34727505,0.6422618
0.93665135,0.7429407,0.57315123,0.13684532,0.31040588
-0.69349486,-0.09536047,0.6251899,1.4233127,0.7923694
-0.74645686,-0.10495964,-0.041648537,0.9684061,-0.16587168
1.1076816,0.98654395,-0.27699217,-1.310097,1.35558
-0.3774665,0.5635458,-0.060772136,-0.29126638,0.1590355
-1.3800977,0.3735937,0.1397532,-1.4931004,-0.47280258
-2.2944293,0.15045822,1.4742595,2.5035615,0.67525554
-2.7395172,0.509884,-0.5626733,-0.34589934,0.20964439
0.5961394,-0.016880818,0.9619763,-5.4395185,-1.2715031
0.05807522,-0.35003397,1.0672727,1.070067,-0.0058231056
1.4639161,0.29320684,-1.4490868,-2.4140196,-1.5439793
0.16751707,-0.1283386,-0.09399685,-0.16096595,-0.33229122
0.55720425,0.6402217,1.3706042,0.7824992,0.44197887
-1.0460601,-0.7939563,0.085124396,0.9777434,0.8109977
-0.7005434,-0.015207637,-0.28746367,0.29764208,0.19822817
-0.5681204,-1.1148449,-0.6947509,0.24126974,1.1208179
1.2895749,0.7518908,-0.47434884,-1.0332328,-0.0013827495
2.113831,0.3979438,-0.5254621,0.12654129,0.05975309
-1.3883213,0.45505422,-0.91139996,0.1321336,1.0330465
0.3162444,0.7716459,0.0773491,-0.27613774,0.6382496
0.10804487,0.6602143,-1.102125,0.4927223,0.46836442
-0.2014927,-0.07250501,0.118750416,0.1925889,0.15044299
0.9980141,0.74264824,2.9631662,-0.07870821,1.0702596
-0.5349976,-0.94335216,-0.01273322,0.122133076,-0.02238169
-1.2003924,-0.21808556,-0.040783603,0.7195982,0.67127156
1.5847051,0.18616244,-0.66136813,0.55874735,0.13278264
0.31511316,0.39202476,0.03797036,-0.06441489,0.30642194
-0.060185153,0.4887197,0.38621813,-0.24308625,-0.8457699
0.59715873,0.2819507,-0.14165717,0.10950809,0.11105484
2.0444407,0.610244,-0.85824656,-0.6010426,-0.5249785
0.40282524,-0.029399455,0.6747516,0.9120222,1.3144302
-0.8372472,1.0679519,0.72608006,-0.5646179,0.41902947
-0.15709032,0.23431411,0.8394406,-0.2163409,0.56780064
-0.6093979,0.103714645,1.9060605,0.30487236,1.4525198
1.2107065,0.23785222,0.9641187,0.9877,-0.22265823
-0.40408626,0.31885514,0.3470916,-0.65180993,0.26510808
-0.14397088,0.4178888,-0.3277452,-1.6671298,-0.24998538
-0.4337891,-0.615947,-0.16376512,1.0230422,1.1237092
0.22791813,0.5127531,-1.0919428,-0.87427545,-0.5681691
0.7248052,-0.005622685,-0.88279873,0.16299318,-0.21643189
1.5607024,-0.22480117,-0.46337783,0.70174503,0.21464106
-0.78799605,0.19302543,0.20255722,0.13655812,-0.39224568
0.6575079,0.27812868,1.2042243,0.5044995,0.85276663
0.6104999,0.6157137,0.41564184,-0.095279396,-0.16245112
-1.0392796,-0.8492072,-0.6706393,0.7509521,1.5990989
-0.07147486,-1.4293952,-0.18900688,0.11312546,-0.16138
-0.20070389,-0.62878436,-0.22728154,2.149792,0.338065
